,SHA_storage_af,SHA_outflow_cfs,SHA_inflow_cfs,ORO_storage_af,ORO_outflow_cfs,ORO_inflow_cfs,BUL_storage_af,BUL_outflow_cfs,BUL_inflow_cfs,FOL_storage_af,FOL_outflow_cfs,FOL_inflow_cfs,MHB_inflow_cfs,PAR_storage_af,PAR_outflow_cfs,PAR_inflow_cfs,CMN_storage_af,CMN_outflow_cfs,CMN_inflow_cfs,NHG_inflow_cfs,NHG_storage_af,NHG_outflow_cfs,NML_storage_af,NML_outflow_cfs,NML_inflow_cfs,DNP_storage_af,DNP_outflow_cfs,DNP_inflow_cfs,EXC_storage_af,EXC_outflow_cfs,EXC_inflow_cfs,MIL_storage_af,MIL_outflow_cfs,MIL_inflow_cfs,HRO_pumping_cfs,TRP_pumping_cfs,delta_outflow_cfs,CX2_CX2_km,SLF_storage_af,LUS_storage_af,total_inflow_cfs,total_reservoir_outflows_cfs,total_storage,delta_inflow_cfs,delta_gains_cfs,total_delta_pumping_cfs,HRO_pumping_pct,TRP_pumping_pct,total_delta_pumping_pct
262,3912993.5,9740.5,4583.0,2843223.0,6106.0,2262.0,878658.5,1994.5,1166.5,866533.0,3793.5,1822.0,73.5,526585.0,558.0,611.0,331935.0,558.0,625.5,28.0,168781.0,198.5,1725911.5,2118.5,1366.5,1761763.5,2458.5,3487.5,746772.5,1717.5,1396.5,437510.5,4414.0,3332.5,656.0,1601.0,7340.0,79.775,469187.5,646344.0,19998.005,34385.5,15527512.5,11333.0,-18356.0,2614.0,0.0838645583243646,0.1306667720643453,0.20875420875420875
263,3897922.0,10184.0,4544.0,2834673.0,6154.5,2401.5,876923.5,1965.0,1131.0,862235.5,3775.0,1786.5,71.0,526085.0,558.0,653.0,331260.0,558.0,604.0,32.5,168364.0,209.0,1723026.0,2130.5,1309.5,1763510.5,2723.5,3838.5,744210.5,1767.5,1234.0,440673.5,4177.0,3177.0,1017.0,1598.0,7168.0,79.91499999999999,457499.0,643604.5,20069.5,35391.5,15483701.0,11032.0,-20698.0,2615.0,0.10869565217391304,0.12818867319107974,0.20977057596662924
264,3882241.0,10411.0,4208.5,2823828.5,6534.5,2324.0,875813.0,1933.5,1015.0,858313.0,3799.0,1819.0,67.0,525710.0,560.5,528.0,330720.0,560.5,526.5,33.0,167946.5,216.0,1719587.5,2140.0,1173.5,1764676.5,2676.0,3270.5,741459.0,1748.5,1211.0,440572.0,3918.0,3253.5,693.0,1597.0,7239.0,79.96000000000001,446788.0,643530.0,20173.5,35020.5,15446035.5,10888.0,-19887.0,2290.0,0.09214866945238619,0.124512708560736,0.20814132104454686
265,3866590.5,10571.5,3883.5,2812769.0,6367.0,2166.5,873518.5,1931.0,922.0,853988.5,3775.0,2085.0,64.0,525525.0,560.0,462.5,331055.0,560.0,698.5,23.0,167515.5,211.5,1716307.0,2221.5,1270.5,1764093.5,2568.0,2630.0,738744.0,1791.5,1093.0,440267.5,3788.0,3080.0,834.0,1915.0,7432.0,79.96000000000001,437145.5,640589.5,19193.005,35143.5,15395110.5,10657.0,-18875.0,3225.0,0.11313804595684968,0.14736315086782376,0.24725380612834844
266,3851770.0,10328.0,4403.5,2799119.5,7016.0,2059.0,871764.0,1822.5,946.5,849620.5,3902.0,1864.5,62.0,525325.0,557.5,452.0,331355.0,557.5,663.5,20.0,167084.5,200.5,1713031.5,2299.5,1075.5,1764093.5,2563.0,3104.0,736150.5,1778.5,1089.5,446442.0,3861.5,3345.5,1552.0,1922.0,7285.0,79.965,429445.0,633615.0,19065.505,36126.5,15341837.0,11085.0,-20151.0,3742.0,0.11841904471234549,0.16043722260939736,0.3024568899740577
267,3834536.0,10694.0,4448.0,2786321.5,7212.0,2605.5,870146.5,1824.5,996.0,845266.0,3888.5,1586.5,59.5,525020.0,557.5,355.5,331560.0,557.5,644.5,24.5,166670.0,194.0,1710162.0,2255.5,1117.0,1766992.0,2761.5,2286.5,733701.0,1772.0,952.0,450484.5,3756.0,2707.0,1549.0,1922.0,7325.0,80.02000000000001,421634.0,626351.0,17236.005,36221.5,15284072.0,10612.0,-20385.0,3471.0,0.1393849959853302,0.15881796346167842,0.304635761589404
268,3818313.5,10896.5,4513.5,2772827.5,6715.0,2564.5,868374.0,1836.5,933.0,840762.0,4058.0,1970.0,60.0,524695.0,557.5,473.5,330485.0,557.5,516.5,27.0,166255.5,201.0,1706894.0,2125.5,1048.0,1768737.0,2758.5,2847.0,730900.0,1777.0,921.5,454201.0,3551.0,2981.0,1538.0,2582.0,7268.0,80.02000000000001,414960.0,618454.5,17321.0,34877.5,15228033.0,11318.0,-20017.0,3791.0,0.12004370902279113,0.15140095035228576,0.3103845047463803
269,3803463.0,10770.0,4587.5,2757432.5,6796.5,2474.5,866360.0,1843.0,873.0,835079.5,4062.5,1748.0,60.0,524095.0,557.5,429.5,329515.0,557.5,432.5,20.0,165871.0,214.5,1703427.5,2368.0,1030.5,1771652.5,2756.5,2568.0,727994.5,1805.5,876.5,456379.0,3702.0,3018.0,1482.0,1840.0,7183.0,80.02000000000001,409470.5,611630.0,16343.01,36839.0,15169837.5,11301.0,-20055.0,4171.0,0.11249430696827084,0.14806487875381402,0.316608471231213
270,3788811.0,10915.5,4263.5,2755048.0,6902.0,2412.0,864243.5,1847.5,738.0,827600.5,4116.0,1874.5,54.0,523405.0,528.0,431.0,328910.0,528.0,457.0,22.5,165443.0,217.0,1700315.0,2268.0,1012.0,1770488.5,2877.5,2067.5,726637.5,1763.5,835.0,460858.5,3825.0,3011.5,785.0,1838.0,7448.0,80.245,403091.0,606901.5,15441.0,37162.5,15108392.5,12455.0,-20141.0,4698.0,0.10984848484848485,0.14618968386023296,0.2615676106900678
271,3851008.0,11200.0,4733.0,2780548.0,7453.0,2087.0,862879.0,1890.0,828.0,826553.0,4106.0,1714.0,50.0,525770.0,515.0,388.0,330120.0,515.0,356.0,20.0,166224.0,219.0,1718511.0,2175.0,1015.0,1798628.0,2749.0,2169.0,735395.0,1730.0,835.0,467609.0,3914.0,2845.0,1116.0,2677.0,8126.5,80.31,400598.0,606229.0,17090.0,37378.0,15053044.0,13395.0,-21525.0,4447.5,0.11245735926047579,0.18076499788924172,0.278266452918952
272,3837150.0,11049.0,4354.0,2768047.0,7751.0,2242.0,861009.0,1912.0,774.0,820764.0,4261.0,1892.0,47.0,525610.0,506.0,288.0,330250.0,506.0,425.0,22.0,165751.0,217.0,1716190.0,2110.0,1033.0,1798628.0,2768.0,2055.0,732529.0,1810.0,831.0,475269.0,3926.0,2904.0,629.5,2688.0,7657.5,80.31,389741.0,603974.0,16339.0,38410.0,14999082.0,13186.0,-21716.5,4388.0,0.07064355058605154,0.20119032033712375,0.2742397084619181
273,3825179.0,10741.0,3734.0,2757705.0,7879.0,2270.0,860965.0,2039.0,719.0,815189.0,4117.0,1933.0,47.0,525790.0,506.0,315.0,330650.0,506.0,508.0,18.0,165249.0,204.0,1713062.0,2107.0,1121.0,1798628.0,2919.0,1828.0,729067.0,1813.0,695.0,478774.0,4177.0,3005.0,2139.5,3148.5,6522.5,80.43,383735.0,602430.0,15876.0,38939.0,14942309.0,13152.0,-20319.0,5507.0,0.13765532042199247,0.17489931455821123,0.3761082909241995
274,3811384.0,11323.0,4059.0,2747125.0,7082.0,2402.0,859853.0,1991.0,767.0,809848.0,3813.0,1709.0,45.0,525890.0,434.0,334.0,330990.0,434.0,511.0,17.0,164778.0,205.0,1709840.0,2089.0,1079.0,1798628.0,2775.0,1579.0,725837.0,1879.0,609.0,475922.0,4022.0,2756.0,5976.5,3518.0,5752.5,80.52,379672.0,599743.0,15191.0,40002.0,14887273.0,15045.5,-19914.0,8478.5,0.21682193634239588,0.17275769254863244,0.4502584207002097
275,3796031.0,11390.0,4236.0,2730255.0,8092.0,2281.0,857855.0,1946.0,829.0,805433.0,3839.0,1662.0,43.0,516780.0,355.0,260.0,328450.0,355.0,292.0,20.0,164366.0,219.0,1707326.0,2116.0,894.0,1798628.0,2954.0,1441.0,722727.0,1865.0,572.0,471917.0,4045.0,2646.0,6459.5,3337.5,5582.5,80.52,375740.0,599358.0,14827.0,40007.0,14833968.0,14696.5,-20382.5,8723.0,0.2840261779156966,0.17980162578294567,0.4457008784721792
276,3781199.0,11049.0,3963.0,2714506.0,7683.0,2097.0,857056.0,1942.0,803.0,799717.0,3982.0,1794.0,43.0,525580.0,359.0,170.0,329380.0,359.0,228.0,19.0,163896.0,219.0,1708935.0,2124.0,918.0,1828313.0,2745.0,1325.0,719791.0,1823.0,510.0,467563.0,3972.0,2405.0,6032.0,3544.5,5711.0,80.52,372701.0,598867.0,14344.0,39232.0,14774540.0,14569.0,-21099.5,8299.0,0.24469507658068104,0.20237130078847962,0.45189833296531445
277,3759775.0,11201.0,3388.0,2700909.0,8059.0,2096.0,856790.0,1935.0,761.0,794314.0,3952.0,1566.0,41.0,525350.0,356.0,188.0,328510.0,356.0,265.0,18.0,163456.0,210.0,1706521.0,2023.0,973.0,1824731.0,2708.0,1535.0,717189.0,1813.0,522.0,463004.0,4262.0,2194.0,5946.5,3520.5,5403.0,80.43,367987.0,598725.0,12628.01,38340.0,14716225.0,14338.5,-21888.0,8172.5,0.24107494620425346,0.2038326525784584,0.4781623910008861
278,3742116.0,11028.0,3807.0,2694910.0,7529.0,2313.0,855682.0,1935.0,661.0,788229.0,3812.0,1716.0,40.0,525150.0,349.0,267.0,328910.0,349.0,348.0,15.0,162930.0,212.0,1704309.0,2043.0,905.0,1819963.0,2653.0,1207.0,714380.0,1784.0,518.0,459615.0,4212.0,2594.0,3717.0,3582.5,5397.5,80.52,363094.0,601947.0,13150.0,39095.0,14652693.0,13732.0,-21064.0,6914.0,0.21260851864944502,0.1875026041691558,0.4614270951461259
279,3726631.0,11325.0,3960.0,2685798.0,8741.0,2079.0,854221.0,1934.0,673.0,782768.0,3776.0,1508.0,39.0,524850.0,349.0,182.0,329180.0,349.0,417.0,18.0,162345.0,204.0,1701795.0,2068.0,979.0,1816394.0,2725.0,1201.0,711148.0,1863.0,447.0,455969.0,4153.0,2338.0,3212.0,3632.0,6008.5,80.52,358312.0,601273.0,12935.0,39992.0,14592998.0,14142.5,-21820.0,5991.5,0.20822795142848416,0.204942309355315,0.4190628214072513
280,3712212.0,11340.0,3957.0,2677228.0,7807.0,1922.0,852098.0,1937.0,659.0,777225.0,3837.0,1677.0,38.0,524620.0,337.0,183.0,329520.0,337.0,404.0,21.0,161849.0,199.0,1698889.0,2062.0,982.0,1811643.0,2718.0,1107.0,706805.0,1851.0,481.0,451616.0,4444.0,2370.0,3032.0,3638.0,5994.0,80.52,353592.0,599083.0,13926.0,39834.0,14534531.0,13897.0,-22574.0,6901.0,0.21150698516927188,0.2014470381936145,0.41792134219292
281,3692896.0,11398.0,3930.0,2667106.0,7688.0,2126.0,849670.0,2012.0,799.0,771705.0,3965.0,1636.0,38.0,524550.0,337.0,182.0,329920.0,337.0,315.0,21.0,161383.0,200.0,1696585.0,2024.0,990.0,1806902.0,2767.0,903.0,702750.0,1885.0,418.0,446792.0,4417.0,2225.0,5215.0,3630.5,5971.0,80.52,348560.0,597867.0,13592.0,41302.0,14472883.0,14867.5,-22042.5,8272.0,0.2521263078706899,0.20489336715146222,0.527366525481056
282,3676247.0,11079.0,4226.0,2656892.0,8097.0,1983.0,847336.0,2014.0,698.0,765599.0,3826.0,1951.0,37.0,524520.0,343.0,139.0,329180.0,343.0,282.0,17.0,160976.0,215.0,1694280.0,2000.0,911.0,1802170.0,2841.0,849.0,695804.0,1864.0,368.0,442224.0,4328.0,2095.0,5108.0,3917.0,6067.5,80.52,346034.0,596421.0,11937.01,40503.0,14413852.0,14589.5,-22004.5,8168.0,0.24424457028852087,0.21663466113894136,0.5297132653716815
283,3662221.0,11526.0,3857.0,2644519.0,7538.0,2309.0,844083.0,2014.0,692.0,760225.0,4008.0,1777.0,36.0,524230.0,341.0,123.0,328380.0,341.0,302.0,18.0,160541.0,210.0,1691575.0,1924.0,837.0,1798628.0,2905.0,942.0,689857.0,1813.0,383.0,440439.0,4379.0,2055.0,4724.0,3634.0,6279.5,80.43,345463.0,594507.0,11586.01,40409.0,14351164.0,14383.5,-22412.0,8174.0,0.26152961619952253,0.21339607650354708,0.5387143610679102
284,3646451.0,11251.0,3703.0,2632568.0,8326.0,1973.0,844083.0,2003.0,708.0,752287.0,4028.0,1921.0,34.0,523980.0,335.0,126.0,327580.0,335.0,225.0,24.0,160135.0,219.0,1689778.0,2042.0,834.0,1793913.0,3101.0,696.0,682859.0,1839.0,340.0,436796.0,4656.0,2118.0,4903.0,3633.0,6494.0,80.43,344966.0,591955.0,11216.0,41778.0,14288756.0,14617.0,-21602.0,8291.0,0.2578596088936034,0.22010827677932532,0.5273183962426125
285,3633024.0,11418.0,3786.0,2620274.0,8022.0,2177.0,836160.0,2008.0,619.0,743404.0,4035.0,1794.0,32.0,523800.0,343.0,133.0,328110.0,343.0,226.0,19.0,159729.0,217.0,1687382.0,2107.0,840.0,1789209.0,3062.0,910.0,675868.0,1835.0,316.0,429244.0,4631.0,1881.0,4851.5,3634.0,6234.0,80.43,340367.0,586911.0,12358.0,41074.0,14223382.0,14155.5,-20605.0,8364.0,0.27608594220166716,0.21805179589514084,0.530287618619671
286,3617334.0,11643.0,3968.0,2611461.0,7984.0,2301.0,833545.0,2026.0,625.0,735745.0,4003.0,1783.0,31.0,523280.0,352.0,113.0,328380.0,352.0,425.0,10.0,159267.0,226.0,1684686.0,2077.0,983.0,1785686.0,2867.0,890.0,668781.0,1845.0,385.0,422245.0,4736.0,2045.0,4706.5,3801.0,6637.0,80.5,336008.0,582863.0,12959.0,40971.0,14161177.0,14530.5,-22088.5,8431.5,0.2719731445822563,0.23070839267430163,0.5420623630574328
287,3602453.0,11354.0,3727.0,2602796.0,6891.0,2232.0,829111.0,2016.0,534.0,727839.0,3952.0,1972.0,31.0,523070.0,352.0,148.0,328850.0,352.0,360.0,15.0,158776.0,219.0,1682690.0,2120.0,1043.0,1780998.0,2785.0,770.0,661396.0,1813.0,372.0,417649.0,4653.0,2206.0,4700.5,3898.0,6540.0,80.43,331261.0,570710.0,13496.0,40549.0,14107371.0,14443.5,-21406.0,8509.0,0.2698105071444695,0.2281440226291125,0.5481560173640685
288,3579190.0,11385.0,3945.0,2593263.0,7420.0,1764.0,825169.0,1961.0,488.0,721619.0,3951.0,1527.0,29.0,522900.0,347.0,190.0,329250.0,347.0,223.0,22.0,158286.0,214.0,1680498.0,2053.0,997.0,1776319.0,2804.0,601.0,654279.0,1891.0,331.0,412911.0,4279.0,1984.0,4605.5,3919.5,6681.0,80.5,326601.0,562372.0,12755.0,40680.0,14041768.0,14136.5,-21455.0,8495.5,0.2688351307353487,0.22512002575470225,0.5543556542403597
289,3556791.0,11062.0,3892.0,2584767.0,7643.0,2234.0,825169.0,1992.0,575.0,716092.0,3926.0,1568.0,28.0,522660.0,351.0,103.0,329720.0,351.0,222.0,12.0,157854.0,208.0,1678110.0,2176.0,855.0,1770484.0,2895.0,682.0,648417.0,1797.0,344.0,408504.0,4188.0,1835.0,4169.5,4135.5,7012.5,80.5,318002.0,552487.0,12527.0,40297.0,13962744.0,14347.5,-21414.0,7123.0,0.28617387435294206,0.2241491139416184,0.5008248440256149
290,3541840.0,11261.0,3907.0,2570861.0,8357.0,2158.0,818139.0,2025.0,667.0,711563.0,3890.0,1622.0,29.0,522380.0,351.0,95.0,328910.0,351.0,226.0,13.0,157452.0,202.0,1675324.0,2031.0,878.0,1765826.0,2771.0,615.0,644533.0,1928.0,285.0,402897.0,4183.0,2324.0,3657.5,4197.5,7087.0,80.47,312518.0,546790.0,13850.01,40130.0,13895074.0,13948.0,-22094.0,7161.0,0.24714055784832306,0.23301909529983317,0.4955395680387602
291,3525662.0,11116.0,3802.0,2558264.0,7772.0,1854.0,813889.0,2024.0,562.0,706745.0,3970.0,1660.0,28.0,522130.0,349.0,147.0,328110.0,349.0,226.0,9.0,157022.0,199.0,1672339.0,2035.0,884.0,1758856.0,2937.0,517.0,640716.0,1911.0,286.0,395955.0,4107.0,2040.0,3446.5,4135.0,6938.5,80.5,308178.0,542235.0,11507.01,39007.0,13827061.0,14570.0,-21488.0,7444.5,0.25657371328837686,0.23153341064552227,0.5027859237159805
292,3508516.0,10941.0,3775.0,2545837.0,7508.0,2002.0,811278.0,2038.0,561.0,704350.0,4001.0,1594.0,29.0,521740.0,349.0,138.0,328450.0,349.0,143.0,8.0,156564.0,208.0,1669760.0,2206.0,796.0,1753064.0,2989.0,908.0,637014.0,1819.0,260.0,390068.0,3938.0,2183.0,3855.0,4200.5,6693.5,80.5,301958.0,538105.0,11427.01,39478.0,13762932.0,14424.5,-20570.5,8082.0,0.27253102598237317,0.23303071685964058,0.5260335975445201
293,3488944.0,11050.0,3664.0,2531953.0,7490.0,2127.0,807179.0,2052.0,535.0,698320.0,3910.0,1534.0,28.0,521380.0,352.0,156.0,328850.0,352.0,183.0,15.0,156077.0,205.0,1666985.0,2011.0,784.0,1747286.0,2867.0,606.0,633626.0,1919.0,297.0,383570.0,4150.0,2154.0,3909.5,4174.0,6737.5,80.5,295666.0,532731.0,12757.01,39717.0,13697455.0,14429.5,-21648.0,8128.0,0.28056566756491363,0.2280212193533973,0.5324704182040967
294,3468195.0,10983.0,3602.0,2518868.0,7223.0,2159.0,807179.0,2046.0,572.0,691846.0,4018.0,1700.0,27.0,520970.0,352.0,114.0,329180.0,352.0,292.0,12.0,155592.0,205.0,1664507.0,1956.0,866.0,1742674.0,2934.0,462.0,630251.0,1813.0,288.0,378605.0,4513.0,2075.0,4165.0,4230.5,6793.0,80.5,291501.0,530101.0,11534.0,39158.0,13629540.0,14535.0,-21525.5,8406.0,0.30326222375333595,0.2300953801903372,0.5253142208032417
295,3447529.0,10737.0,3535.0,2501990.0,8586.0,2169.0,799276.0,1990.0,550.0,684641.0,4030.0,1773.0,26.0,520630.0,352.0,98.0,329580.0,352.0,292.0,15.0,155165.0,206.0,1661831.0,1996.0,861.0,1738071.0,2981.0,563.0,626842.0,1836.0,279.0,376320.0,4376.0,2321.0,4635.0,4177.5,6914.5,80.5,290839.0,527515.0,11730.0,39926.0,13563771.0,14552.0,-21318.0,8317.5,0.31098766371940023,0.21075251397357297,0.5430303974847199
296,3429416.0,10937.0,3597.0,2482729.0,8479.0,2313.0,795680.0,1986.0,623.0,667726.0,4040.0,1609.0,24.0,520270.0,351.0,110.0,329980.0,351.0,283.0,16.0,154738.0,221.0,1658572.0,2117.0,825.0,1732330.0,2857.0,325.0,623737.0,1813.0,255.0,374532.0,4200.0,2071.0,4775.0,4088.5,6708.5,80.5,289975.0,523866.0,11095.0,40202.0,13499726.0,14888.5,-21254.5,8110.0,0.30863719147852076,0.2238181121913256,0.5350274420037868
297,3410138.0,11008.0,3611.0,2465410.0,8174.0,2477.0,792010.0,1990.0,535.0,653991.0,3940.0,1590.0,24.0,519990.0,360.0,99.0,329050.0,360.0,194.0,14.0,154283.0,213.0,1656004.0,2103.0,813.0,1726603.0,2782.0,499.0,620353.0,1851.0,217.0,371253.0,4399.0,2201.0,5183.0,4065.0,6990.5,80.5,288697.0,522056.0,12998.0,39010.0,13433125.0,15049.5,-21166.0,8118.0,0.3173613363239192,0.22068321169206268,0.5413976407289685
298,3389964.0,11107.0,3488.0,2445494.0,8611.0,2109.0,792010.0,1990.0,528.0,643505.0,4020.0,1918.0,23.0,519760.0,365.0,63.0,328450.0,365.0,141.0,10.0,153858.0,210.0,1653535.0,2008.0,841.0,1722032.0,2749.0,342.0,616887.0,1813.0,200.0,366627.0,4376.0,2201.0,4904.5,4095.5,7305.5,80.52,287459.0,519500.0,12353.02,40264.0,13369694.0,15118.5,-21458.0,7998.0,0.30811730232505424,0.2227796953494348,0.5359355274733647
299,3370605.0,10958.0,3443.0,2426540.0,8716.0,2778.0,784327.0,1992.0,588.0,633836.0,3775.0,1652.0,23.0,519350.0,356.0,73.0,327980.0,356.0,183.0,8.0,153404.0,212.0,1651069.0,2100.0,896.0,1716331.0,2866.0,310.0,613292.0,1813.0,186.0,361757.0,4156.0,2144.0,5250.0,4049.0,6816.0,80.5,286110.0,516887.0,11762.01,39610.0,13300632.0,15101.5,-22004.0,7982.0,0.3115449716828669,0.21060383673267474,0.5199719691584712
300,3350831.0,11439.0,3669.0,2408098.0,8547.0,2535.0,780190.0,1990.0,549.0,633472.0,3822.0,1596.0,21.0,519050.0,359.0,83.0,327440.0,359.0,273.0,11.0,152952.0,204.0,1648412.0,2142.0,855.0,1710644.0,2808.0,320.0,609712.0,1813.0,163.0,355863.0,4279.0,2066.0,4463.0,3941.0,7111.0,80.5,275157.0,515292.0,11889.0,40032.0,13224440.0,14765.0,-21801.5,7848.5,0.2839065279000673,0.21716785632490626,0.47733192018566106
301,3329922.0,11185.0,3676.0,2390554.0,8021.0,2344.0,775694.0,1991.0,535.0,618223.0,3659.0,1682.0,20.0,518630.0,356.0,82.0,326390.0,356.0,228.0,8.0,152556.0,199.0,1646148.0,2146.0,852.0,1707239.0,2868.0,423.0,605957.0,1751.0,143.0,351897.0,4437.0,2190.0,5061.0,3944.5,6964.0,80.48,268586.0,515721.0,12292.01,39472.0,13153316.0,14819.5,-21611.0,8100.5,0.28996144412191294,0.22248453841615173,0.49577031177316433
302,3308858.0,11165.0,3614.0,2372739.0,8761.0,2202.0,771463.0,1993.0,538.0,613205.0,3582.0,1659.0,20.0,518370.0,365.0,60.0,325580.0,365.0,185.0,10.0,152133.0,206.0,1643098.0,1992.0,804.0,1702707.0,2706.0,299.0,602503.0,1803.0,149.0,349153.0,4244.0,2187.0,4735.0,3762.0,6509.5,80.43,253294.0,516168.0,12426.01,38412.0,13077210.0,16057.0,-21064.0,7984.0,0.2508329617037154,0.20012879381590631,0.47484993308911505
303,3289339.0,11277.0,3620.0,2352883.0,7438.0,2414.0,768608.0,1991.0,516.0,610358.0,3560.0,1575.0,18.0,518030.0,365.0,68.0,324250.0,365.0,16.0,11.0,151711.0,205.0,1640153.0,1992.0,848.0,1698184.0,2570.0,433.0,599016.0,1780.0,182.0,347205.0,4174.0,2103.0,5361.0,3603.0,5913.0,80.43,247422.0,512086.0,12318.0,37559.0,13007092.0,15564.0,-21111.0,8705.5,0.3405654962950039,0.21801712159792816,0.5450716807707909
304,3271045.0,11161.0,3626.0,2333732.0,7798.0,2334.0,768608.0,1911.0,525.0,607957.0,3483.0,1714.0,18.0,513330.0,364.0,125.0,317630.0,364.0,201.0,12.0,151177.0,214.0,1637702.0,2133.0,913.0,1692542.0,2713.0,377.0,595403.0,1809.0,155.0,343826.0,3970.0,2157.0,5250.5,3589.0,6179.5,80.45,242927.0,508833.0,11147.01,37889.0,12938999.0,15540.0,-20598.5,8638.0,0.31497402568649274,0.21671958150323878,0.5614269505349831
305,3255201.0,10951.0,3574.0,2312816.0,7925.0,1912.0,768608.0,1985.0,578.0,605466.0,3652.0,1628.0,19.0,516600.0,365.0,94.0,321060.0,365.0,232.0,11.0,150644.0,208.0,1634270.0,2076.0,849.0,1688039.0,2661.0,430.0,592086.0,1813.0,146.0,340160.0,3977.0,1838.0,4797.5,3926.0,6231.0,80.48,236615.0,502140.0,11645.0,38512.0,12871109.0,15607.5,-21484.5,8412.0,0.30124891810955445,0.22395658608070595,0.5489319641541177
306,3234155.0,11527.0,3516.0,2294358.0,7492.0,2264.0,768608.0,1991.0,548.0,602989.0,3465.0,1568.0,19.0,515080.0,356.0,84.0,319210.0,356.0,198.0,14.0,150084.0,209.0,1630942.0,1856.0,818.0,1682423.0,2917.0,406.0,588735.0,1762.0,157.0,337432.0,3649.0,1913.0,4952.5,4177.0,6364.5,80.48,232264.0,490884.0,11017.01,38170.0,12830039.0,15653.5,-19276.5,8889.5,0.29447900880533096,0.21857837543171466,0.5558755603560576
307,3211543.0,11186.0,3413.0,2273688.0,7490.0,2295.0,756005.0,1955.0,443.0,599724.0,3526.0,1644.0,19.0,513590.0,357.0,68.0,317900.0,357.0,272.0,5.0,149470.0,199.0,1628206.0,1985.0,822.0,1677941.0,2611.0,343.0,585445.0,1662.0,128.0,334533.0,3786.0,1841.0,4765.5,3949.0,6277.0,80.5,231811.0,482589.0,11066.01,38345.0,12758260.0,14886.0,-20161.5,8028.0,0.3209460494147881,0.21541367582269705,0.5563097272247549
308,3191165.0,10842.0,3584.0,2254644.0,6591.0,2021.0,752051.0,1855.0,490.0,594705.0,3480.0,1886.0,16.0,512270.0,354.0,66.0,316840.0,354.0,341.0,8.0,148829.0,204.0,1625276.0,1974.0,788.0,1674585.0,2603.0,456.0,581800.0,1630.0,105.0,331345.0,3799.0,1877.0,5374.5,3826.5,5521.5,80.5,225637.0,474460.0,11374.0,35906.0,12699613.0,14991.0,-19875.5,9014.5,0.32092154011328367,0.21593892953901644,0.5463780430887704
309,3170650.0,10754.0,3282.0,2235026.0,8183.0,2269.0,748470.0,1759.0,581.0,587354.0,3537.0,1634.0,16.0,510690.0,354.0,95.0,314750.0,354.0,329.0,6.0,148272.0,208.0,1623126.0,2043.0,835.0,1669000.0,2940.0,276.0,578354.0,1697.0,143.0,326595.0,3981.0,1792.0,4527.0,4170.0,6002.5,80.48,220068.0,474297.0,10999.01,36240.0,12643911.0,15668.0,-20240.0,8757.0,0.31118190551305047,0.21824671208188653,0.5561468550525283
310,3150698.0,10629.0,3431.0,2216778.0,8145.0,2039.0,744653.0,1773.0,510.0,585356.0,3364.0,1629.0,16.0,507940.0,356.0,67.0,311620.0,356.0,332.0,8.0,147856.0,203.0,1619718.0,1926.0,855.0,1666748.0,2600.0,394.0,574467.0,1675.0,144.0,321368.0,3737.0,1877.0,5554.0,4133.0,5359.5,80.5,215546.0,474233.0,11148.0,36140.0,12583501.0,15980.5,-20181.5,8501.0,0.3420136681108189,0.21559343895439653,0.5539617849577987
311,3130831.0,10261.0,3548.0,2197165.0,7666.0,2307.0,740725.0,1745.0,529.0,579628.0,3333.0,1557.0,16.0,505080.0,354.0,55.0,309010.0,354.0,281.0,9.0,147440.0,197.0,1617382.0,1895.0,866.0,1661185.0,2884.0,438.0,571099.0,1750.0,123.0,316082.0,3533.0,1944.0,5837.0,4137.5,5410.0,80.48,212345.0,472808.0,11683.01,34855.0,12526941.0,16501.0,-18532.0,8437.0,0.33237412597974386,0.20522352499625707,0.5330883259525299
312,3107799.0,9915.0,3402.0,2180147.0,7883.0,2209.0,739680.0,1729.0,565.0,572905.0,3027.0,1594.0,16.0,502090.0,349.0,106.0,306670.0,349.0,256.0,13.0,146942.0,200.0,1614656.0,1978.0,823.0,1656746.0,2570.0,418.0,567564.0,1586.0,109.0,312625.0,3559.0,1897.0,5221.0,4007.5,5657.0,80.43,209824.0,472678.0,10248.01,33925.0,12471882.0,16562.5,-19168.0,7822.5,0.32095052068717733,0.20410995211625377,0.5459928311977859
313,3089734.0,9593.0,3161.0,2162999.0,7359.0,2092.0,737953.0,1718.0,527.0,568698.0,2949.0,1642.0,15.0,500090.0,347.0,86.0,307450.0,347.0,224.0,10.0,146445.0,194.0,1612128.0,2045.0,812.0,1651209.0,2600.0,312.0,564046.0,1616.0,107.0,310864.0,3610.0,1962.0,6014.0,3834.0,5580.5,80.43,205475.0,472598.0,10909.01,33867.0,12422827.0,16741.5,-16522.5,8775.0,0.36122141530791785,0.2114313719426885,0.5533301618599086
314,3071507.0,9453.0,3579.0,2142724.0,7564.0,1878.0,735025.0,1704.0,504.0,564091.0,2963.0,1612.0,15.0,499770.0,346.0,86.0,306930.0,346.0,220.0,11.0,145894.0,194.0,1609413.0,1934.0,798.0,1646790.0,2526.0,307.0,560722.0,1597.0,81.0,307217.0,3540.0,1747.0,6012.0,3839.0,5358.0,80.43,204593.0,472523.0,10229.0,33929.0,12355701.0,15862.0,-18547.0,8605.5,0.35645053686290795,0.21436900137655418,0.5687531474813554
